timestamp,landing_page,converted
2017-01-02 14:46:36.523246,old_page,0
2017-01-02 14:46:41.671690,old_page,0
2017-01-02 14:46:43.758164,old_page,0
2017-01-02 14:46:49.986878,new_page,0
2017-01-02 14:46:57.799605,new_page,0
2017-01-02 14:47:28.969521,old_page,0
2017-01-02 14:47:44.087805,old_page,0
2017-01-02 14:47:53.373157,old_page,0
2017-01-02 14:48:19.919495,old_page,0
2017-01-02 14:48:20.644678,old_page,0
2017-01-02 14:48:22.940609,old_page,0
2017-01-02 14:48:28.641696,new_page,0
2017-01-02 14:49:45.448099,new_page,0
2017-01-02 14:49:47.177713,old_page,1
2017-01-02 14:49:50.770233,old_page,0
2017-01-02 14:49:51.961071,new_page,0
2017-01-02 14:50:23.078014,old_page,1
2017-01-02 14:50:57.844210,old_page,0
2017-01-02 14:51:32.498663,new_page,0
2017-01-02 14:51:33.219450,old_page,0
2017-01-02 14:51:37.391239,new_page,0
2017-01-02 14:52:08.361993,old_page,0
2017-01-02 14:52:22.764550,new_page,0
2017-01-02 14:53:04.663922,old_page,0
2017-01-02 14:53:31.547229,old_page,0
2017-01-02 14:53:33.709265,old_page,0
2017-01-02 14:53:50.817345,old_page,0
2017-01-02 14:54:11.266856,old_page,0
2017-01-02 14:54:26.086929,new_page,0
2017-01-02 14:55:33.805601,new_page,0
2017-01-02 14:55:44.193451,new_page,0
2017-01-02 14:55:48.972554,new_page,0
2017-01-02 14:55:59.382359,new_page,0
2017-01-02 14:56:18.401112,old_page,0
2017-01-02 14:56:19.003929,new_page,0
2017-01-02 14:56:23.854140,new_page,0
2017-01-02 14:56:30.149792,old_page,0
2017-01-02 14:57:27.773177,old_page,0
2017-01-02 14:57:27.819269,old_page,0
2017-01-02 14:57:41.969923,new_page,0
2017-01-02 14:58:01.515207,old_page,0
2017-01-02 14:58:16.016407,old_page,0
2017-01-02 14:58:21.686342,new_page,0
2017-01-02 14:58:45.400509,new_page,0
2017-01-02 14:58:52.627401,old_page,1
2017-01-02 14:59:21.513784,new_page,0
2017-01-02 14:59:35.261679,old_page,0
2017-01-02 15:00:02.758746,new_page,0
2017-01-02 15:02:46.882633,new_page,1
2017-01-02 15:02:53.592050,new_page,0
2017-01-02 15:03:06.689372,new_page,0
2017-01-02 15:03:30.927967,new_page,0
2017-01-02 15:03:34.957703,old_page,0
2017-01-02 15:04:08.598132,new_page,0
2017-01-02 15:04:21.418597,old_page,0
2017-01-02 15:04:56.200123,old_page,0
2017-01-02 15:05:00.081837,old_page,1
2017-01-02 15:05:50.244140,old_page,0
2017-01-02 15:06:26.886778,old_page,0
2017-01-02 15:06:31.982052,new_page,0
2017-01-02 15:06:48.012334,new_page,0
2017-01-02 15:07:21.669346,new_page,0
2017-01-02 15:07:23.450273,old_page,0
2017-01-02 15:07:23.826991,old_page,0
2017-01-02 15:07:28.585763,new_page,0
2017-01-02 15:07:31.693791,old_page,0
2017-01-02 15:07:56.819658,old_page,0
2017-01-02 15:08:06.011683,new_page,0
2017-01-02 15:08:12.630012,old_page,0
2017-01-02 15:08:41.668573,old_page,0
2017-01-02 15:08:54.702632,old_page,0
2017-01-02 15:09:36.093257,old_page,0
2017-01-02 15:09:53.410023,new_page,0
2017-01-02 15:09:54.599217,new_page,0
2017-01-02 15:10:11.757942,old_page,0
2017-01-02 15:10:16.878651,new_page,0
2017-01-02 15:10:42.186532,old_page,0
2017-01-02 15:11:46.641852,old_page,0
2017-01-02 15:11:50.501201,old_page,0
2017-01-02 15:11:57.006993,new_page,0
2017-01-02 15:12:03.687718,new_page,0
2017-01-02 15:12:10.511892,new_page,0
2017-01-02 15:12:16.580448,old_page,0
2017-01-02 15:12:35.208505,new_page,0
2017-01-02 15:13:13.667727,new_page,0
2017-01-02 15:13:18.736541,new_page,0
2017-01-02 15:13:32.475844,old_page,0
2017-01-02 15:13:44.921750,new_page,1
2017-01-02 15:14:04.145548,old_page,0
2017-01-02 15:14:15.878855,new_page,0
2017-01-02 15:14:16.426207,old_page,0
2017-01-02 15:15:22.523248,old_page,0
2017-01-02 15:15:55.150938,old_page,0
2017-01-02 15:16:59.972398,old_page,0
2017-01-02 15:17:21.137629,old_page,0
2017-01-02 15:17:29.745520,new_page,0
2017-01-02 15:17:46.644533,old_page,0
2017-01-02 15:17:59.497005,new_page,0
2017-01-02 15:18:08.482875,old_page,0
2017-01-02 15:18:25.514497,old_page,0
2017-01-02 15:19:56.165014,old_page,0
2017-01-02 15:20:25.706901,new_page,1
2017-01-02 15:20:43.342102,old_page,0
2017-01-02 15:20:47.173592,old_page,0
2017-01-02 15:20:49.283185,new_page,0
2017-01-02 15:20:51.567316,old_page,0
2017-01-02 15:21:00.239089,old_page,0
2017-01-02 15:21:12.092187,new_page,0
2017-01-02 15:21:49.439525,old_page,0
2017-01-02 15:21:49.560134,new_page,0
2017-01-02 15:21:54.225474,new_page,0
2017-01-02 15:22:12.392768,old_page,0
2017-01-02 15:22:35.267958,old_page,0
2017-01-02 15:22:35.581360,old_page,0
2017-01-02 15:22:48.791896,old_page,0
2017-01-02 15:22:49.010454,new_page,0
2017-01-02 15:22:50.197189,new_page,0
2017-01-02 15:22:59.331270,old_page,0
2017-01-02 15:23:01.480906,old_page,0
2017-01-02 15:23:23.441393,new_page,0
2017-01-02 15:23:25.434180,old_page,0
2017-01-02 15:23:35.919217,new_page,0
2017-01-02 15:24:35.283825,old_page,0
2017-01-02 15:24:35.414026,old_page,1
2017-01-02 15:25:08.098110,old_page,0
2017-01-02 15:25:09.436482,new_page,0
2017-01-02 15:25:30.486768,new_page,0
2017-01-02 15:25:50.977117,new_page,0
2017-01-02 15:26:41.244764,new_page,0
2017-01-02 15:27:05.883324,new_page,0
2017-01-02 15:27:10.019594,old_page,0
2017-01-02 15:27:10.142374,old_page,0
2017-01-02 15:29:35.594655,old_page,0
2017-01-02 15:30:27.218313,old_page,0
2017-01-02 15:30:56.666657,old_page,0
2017-01-02 15:31:20.846265,old_page,1
2017-01-02 15:31:21.151634,old_page,0
2017-01-02 15:31:37.901409,old_page,0
2017-01-02 15:31:58.020010,old_page,0
2017-01-02 15:32:05.436408,new_page,0
2017-01-02 15:32:58.929501,new_page,0
2017-01-02 15:33:16.945474,new_page,0
2017-01-02 15:33:19.249262,new_page,0
2017-01-02 15:33:28.734947,new_page,1
2017-01-02 15:33:50.495806,old_page,0
2017-01-02 15:33:54.110489,new_page,0
2017-01-02 15:34:46.968381,old_page,0
2017-01-02 15:34:57.525352,new_page,0
2017-01-02 15:35:02.905473,old_page,0
2017-01-02 15:35:12.726764,new_page,0
2017-01-02 15:35:38.788566,new_page,0
2017-01-02 15:36:05.197911,new_page,0
2017-01-02 15:36:49.888121,old_page,1
2017-01-02 15:37:14.584063,old_page,0
2017-01-02 15:37:26.007501,old_page,1
2017-01-02 15:37:55.433957,old_page,0
2017-01-02 15:38:00.036689,new_page,0
2017-01-02 15:38:04.340104,old_page,0
2017-01-02 15:38:23.618004,old_page,0
2017-01-02 15:38:27.604973,new_page,0
2017-01-02 15:38:37.460811,old_page,0
2017-01-02 15:38:40.805895,new_page,0
2017-01-02 15:38:49.288996,old_page,0
2017-01-02 15:38:51.293320,old_page,0
2017-01-02 15:38:56.353115,new_page,0
2017-01-02 15:39:08.243075,old_page,0
2017-01-02 15:39:16.660969,new_page,0
2017-01-02 15:40:06.117418,old_page,0
2017-01-02 15:40:11.102415,old_page,0
2017-01-02 15:40:15.256588,old_page,0
2017-01-02 15:40:26.443109,new_page,0
2017-01-02 15:40:37.243503,old_page,0
2017-01-02 15:40:44.043627,new_page,0
2017-01-02 15:43:31.733240,new_page,0
2017-01-02 15:43:46.560615,old_page,0
2017-01-02 15:44:51.885830,old_page,0
2017-01-02 15:45:31.663049,old_page,0
2017-01-02 15:45:53.857300,old_page,0
2017-01-02 15:45:55.195325,new_page,0
2017-01-02 15:45:56.792647,new_page,0
2017-01-02 15:45:57.371297,new_page,0
2017-01-02 15:46:06.406544,new_page,0
2017-01-02 15:46:46.832342,new_page,1
2017-01-02 15:47:13.733035,old_page,0
2017-01-02 15:47:15.923940,old_page,1
2017-01-02 15:47:28.020360,old_page,0
2017-01-02 15:47:39.973498,old_page,0
2017-01-02 15:47:41.865326,old_page,0
2017-01-02 15:47:58.895728,old_page,0
2017-01-02 15:48:07.297961,old_page,0
2017-01-02 15:48:11.415346,old_page,1
2017-01-02 15:48:45.007394,old_page,0
2017-01-02 15:50:05.115080,new_page,0
2017-01-02 15:50:27.774033,new_page,1
2017-01-02 15:50:52.373215,new_page,0
2017-01-02 15:50:54.476532,new_page,0
2017-01-02 15:51:02.534994,old_page,0
2017-01-02 15:51:42.639368,old_page,0
2017-01-02 15:52:33.756372,old_page,0
2017-01-02 15:52:39.302273,old_page,0
2017-01-02 15:52:47.038191,old_page,0
2017-01-02 15:52:51.934830,new_page,0
2017-01-02 15:53:31.634270,new_page,0
2017-01-02 15:54:12.570918,old_page,1
2017-01-02 15:54:47.347532,old_page,1
2017-01-02 15:54:58.517899,old_page,0
2017-01-02 15:55:47.147420,new_page,0
2017-01-02 15:56:32.751639,new_page,0
2017-01-02 15:56:34.968016,new_page,1
2017-01-02 15:56:45.486782,new_page,1
2017-01-02 15:56:48.462303,old_page,0
2017-01-02 15:56:53.249475,new_page,0
2017-01-02 15:57:10.469669,old_page,0
2017-01-02 15:57:38.240166,old_page,0
2017-01-02 15:58:07.739907,old_page,1
2017-01-02 15:58:45.404313,new_page,0
2017-01-02 15:58:55.240414,new_page,0
2017-01-02 15:58:58.085884,old_page,0
2017-01-02 15:58:58.114693,new_page,0
2017-01-02 15:58:59.286076,new_page,0
2017-01-02 15:59:04.131507,old_page,0
2017-01-02 16:00:00.470036,old_page,0
2017-01-02 16:00:46.106661,old_page,0
2017-01-02 16:00:47.578668,new_page,1
2017-01-02 16:00:57.308738,new_page,0
2017-01-02 16:00:58.471508,new_page,0
2017-01-02 16:01:15.251318,new_page,1
2017-01-02 16:01:18.818862,old_page,0
2017-01-02 16:01:21.365928,new_page,0
2017-01-02 16:01:47.317180,old_page,0
2017-01-02 16:01:53.324178,old_page,1
2017-01-02 16:02:29.295952,new_page,0
2017-01-02 16:02:43.646730,new_page,0
2017-01-02 16:03:26.468226,old_page,0
2017-01-02 16:03:44.039570,new_page,0
2017-01-02 16:03:55.313741,new_page,0
2017-01-02 16:04:19.197952,new_page,0
2017-01-02 16:04:34.273375,old_page,0
2017-01-02 16:05:02.381056,new_page,0
2017-01-02 16:05:30.949589,old_page,0
2017-01-02 16:06:07.862230,old_page,0
2017-01-02 16:06:19.933828,new_page,1
2017-01-02 16:06:29.926207,new_page,0
2017-01-02 16:06:33.305240,new_page,1
2017-01-02 16:06:50.432467,old_page,0
2017-01-02 16:07:05.410562,new_page,0
2017-01-02 16:07:24.350486,new_page,0
2017-01-02 16:07:27.623584,old_page,1
2017-01-02 16:08:07.750578,new_page,0
2017-01-02 16:08:09.265635,new_page,0
2017-01-02 16:08:48.437699,old_page,0
2017-01-02 16:08:52.961505,old_page,0
2017-01-02 16:09:12.743826,old_page,0
2017-01-02 16:09:42.865260,old_page,0
2017-01-02 16:10:15.072707,new_page,0
2017-01-02 16:10:18.034139,old_page,1
2017-01-02 16:10:42.712644,new_page,0
2017-01-02 16:11:34.156985,new_page,0
2017-01-02 16:11:53.843772,old_page,0
2017-01-02 16:11:59.595109,old_page,0
2017-01-02 16:12:01.865413,old_page,0
2017-01-02 16:12:10.758047,old_page,0
2017-01-02 16:12:12.696270,new_page,0
2017-01-02 16:12:40.125101,old_page,1
2017-01-02 16:13:16.922781,old_page,0
2017-01-02 16:13:43.053896,old_page,0
2017-01-02 16:13:57.679827,new_page,0
2017-01-02 16:14:08.690344,new_page,0
2017-01-02 16:14:14.715430,old_page,0
2017-01-02 16:15:12.691147,old_page,0
2017-01-02 16:15:19.189214,new_page,0
2017-01-02 16:16:52.559734,old_page,1
2017-01-02 16:17:01.983500,old_page,1
2017-01-02 16:17:03.762968,old_page,0
2017-01-02 16:17:06.247106,old_page,0
2017-01-02 16:17:30.051337,new_page,0
2017-01-02 16:17:51.840977,old_page,0
2017-01-02 16:18:05.681262,old_page,0
2017-01-02 16:19:12.128566,old_page,0
2017-01-02 16:19:27.598497,old_page,0
2017-01-02 16:20:08.488959,old_page,0
2017-01-02 16:20:31.127171,old_page,0
2017-01-02 16:20:47.652645,new_page,0
2017-01-02 16:21:00.323477,old_page,0
2017-01-02 16:22:12.307867,new_page,0
2017-01-02 16:22:18.185477,old_page,0
2017-01-02 16:22:54.586331,new_page,0
2017-01-02 16:23:12.552487,old_page,0
2017-01-02 16:23:29.659646,new_page,1
2017-01-02 16:24:04.115573,new_page,0
2017-01-02 16:24:07.321171,old_page,0
2017-01-02 16:24:33.932720,new_page,0
2017-01-02 16:24:44.092760,new_page,0
2017-01-02 16:24:48.500100,old_page,0
2017-01-02 16:25:25.069140,old_page,0
2017-01-02 16:26:10.939146,old_page,0
2017-01-02 16:26:13.017402,old_page,0
2017-01-02 16:26:28.138794,old_page,0
2017-01-02 16:26:31.743682,new_page,0
2017-01-02 16:27:22.260768,old_page,0
2017-01-02 16:27:26.100289,old_page,0
2017-01-02 16:27:46.539643,new_page,0
2017-01-02 16:28:38.048865,old_page,0
2017-01-02 16:29:08.551194,new_page,0
2017-01-02 16:29:12.250066,old_page,0
2017-01-02 16:29:29.129489,old_page,0
2017-01-02 16:29:52.630993,old_page,0
2017-01-02 16:29:53.404300,old_page,1
2017-01-02 16:30:09.292203,old_page,0
2017-01-02 16:30:10.187346,old_page,1
2017-01-02 16:30:11.638726,new_page,0
2017-01-02 16:30:20.300025,old_page,0
2017-01-02 16:30:22.698602,old_page,0
2017-01-02 16:30:25.375281,old_page,0
2017-01-02 16:30:47.720834,new_page,1
2017-01-02 16:30:55.196858,old_page,0
2017-01-02 16:31:39.254682,old_page,0
2017-01-02 16:31:40.223276,new_page,1
2017-01-02 16:32:48.502273,new_page,0
2017-01-02 16:34:39.528924,old_page,0
2017-01-02 16:34:56.451794,old_page,0
2017-01-02 16:35:02.864827,new_page,1
2017-01-02 16:35:21.261483,old_page,0
2017-01-02 16:35:36.677730,new_page,1
2017-01-02 16:35:44.350716,new_page,0
2017-01-02 16:35:45.262160,old_page,0
2017-01-02 16:35:53.088679,new_page,0
2017-01-02 16:35:59.781445,old_page,0
2017-01-02 16:36:07.123613,new_page,0
2017-01-02 16:36:12.619353,old_page,0
2017-01-02 16:36:19.521335,new_page,0
2017-01-02 16:36:21.560353,old_page,0
2017-01-02 16:36:29.990930,old_page,0
2017-01-02 16:36:46.158914,old_page,0
2017-01-02 16:37:14.773375,new_page,0
2017-01-02 16:38:15.437517,new_page,0
2017-01-02 16:38:33.224234,old_page,0
2017-01-02 16:39:05.460152,old_page,0
2017-01-02 16:39:07.961635,new_page,0
2017-01-02 16:39:24.135148,old_page,0
2017-01-02 16:39:34.556393,old_page,0
2017-01-02 16:40:10.264074,old_page,0
2017-01-02 16:40:30.521866,old_page,0
2017-01-02 16:40:47.592016,old_page,0
2017-01-02 16:40:54.322231,new_page,0
2017-01-02 16:40:55.959140,old_page,0
2017-01-02 16:41:57.063628,new_page,1
2017-01-02 16:41:59.878429,new_page,0
2017-01-02 16:42:25.195152,old_page,0
2017-01-02 16:42:54.914734,new_page,0
2017-01-02 16:43:45.793633,new_page,0
2017-01-02 16:43:51.815980,new_page,0
2017-01-02 16:44:14.231888,new_page,0
2017-01-02 16:44:21.473610,new_page,0
2017-01-02 16:44:44.600232,old_page,0
2017-01-02 16:44:56.875854,old_page,0
2017-01-02 16:45:02.571774,old_page,0
2017-01-02 16:45:16.019870,old_page,0
2017-01-02 16:45:21.676059,old_page,0
2017-01-02 16:46:11.492411,old_page,0
2017-01-02 16:46:18.822006,new_page,0
2017-01-02 16:46:36.740732,old_page,0
2017-01-02 16:46:50.783426,new_page,0
2017-01-02 16:47:07.257829,old_page,0
2017-01-02 16:47:12.944367,old_page,0
2017-01-02 16:48:05.961458,old_page,0
2017-01-02 16:48:28.018566,new_page,0
2017-01-02 16:49:12.387561,new_page,0
2017-01-02 16:49:36.092240,old_page,0
2017-01-02 16:50:16.617999,new_page,0
2017-01-02 16:50:21.397652,old_page,0
2017-01-02 16:50:50.238184,old_page,0
2017-01-02 16:51:28.513615,old_page,0
2017-01-02 16:51:44.379336,old_page,0
2017-01-02 16:51:59.828540,old_page,0
2017-01-02 16:52:42.921392,new_page,0
2017-01-02 16:52:44.631295,old_page,1
2017-01-02 16:52:51.808428,old_page,0
2017-01-02 16:52:57.425193,old_page,0
2017-01-02 16:53:10.018703,new_page,0
2017-01-02 16:53:51.614533,new_page,0
2017-01-02 16:54:26.644203,new_page,0
2017-01-02 16:54:52.205832,old_page,0
2017-01-02 16:55:18.170758,new_page,0
2017-01-02 16:55:30.501865,old_page,0
2017-01-02 16:55:35.767721,old_page,0
2017-01-02 16:56:00.624646,old_page,1
2017-01-02 16:56:20.553002,new_page,0
2017-01-02 16:56:46.936677,new_page,0
2017-01-02 16:56:53.966987,old_page,0
2017-01-02 16:57:20.522792,old_page,0
2017-01-02 16:57:44.851808,new_page,0
2017-01-02 16:58:09.425218,new_page,0
2017-01-02 16:58:10.652056,new_page,0
2017-01-02 16:58:14.167956,new_page,1
2017-01-02 16:58:29.457117,new_page,0
2017-01-02 16:58:30.664956,new_page,0
2017-01-02 16:58:37.238520,old_page,0
2017-01-02 16:58:54.238990,new_page,0
2017-01-02 16:59:02.652370,old_page,0
2017-01-02 16:59:22.315335,old_page,0
2017-01-02 16:59:38.150046,new_page,0
2017-01-02 16:59:56.644828,old_page,1
2017-01-02 17:00:08.685288,new_page,0
2017-01-02 17:00:49.850293,new_page,0
2017-01-02 17:01:01.686333,old_page,0
2017-01-02 17:01:20.839393,old_page,0
2017-01-02 17:02:22.344120,new_page,0
2017-01-02 17:04:25.193435,new_page,0
2017-01-02 17:04:38.627550,new_page,0
2017-01-02 17:04:40.888691,old_page,0
2017-01-02 17:05:11.071545,new_page,0
2017-01-02 17:05:26.291921,new_page,0
2017-01-02 17:05:36.730637,old_page,0
2017-01-02 17:06:05.985081,old_page,0
2017-01-02 17:06:45.755064,new_page,1
2017-01-02 17:06:56.301387,old_page,0
2017-01-02 17:07:00.702731,old_page,0
2017-01-02 17:08:49.716209,old_page,0
2017-01-02 17:09:24.329785,old_page,0
2017-01-02 17:09:34.803359,old_page,0
2017-01-02 17:09:59.566816,old_page,0
2017-01-02 17:10:19.070233,old_page,0
2017-01-02 17:10:24.411040,new_page,0
2017-01-02 17:10:24.609029,new_page,0
2017-01-02 17:10:29.359239,new_page,0
2017-01-02 17:10:36.761997,new_page,0
2017-01-02 17:11:05.168172,old_page,1
2017-01-02 17:11:06.113241,old_page,0
2017-01-02 17:11:11.146251,new_page,1
2017-01-02 17:11:17.837429,new_page,1
2017-01-02 17:11:22.095371,new_page,0
2017-01-02 17:11:24.335895,old_page,0
2017-01-02 17:11:28.895415,new_page,1
